1,2,3,4,5,6,7,8
783033,843
783034,788
783035,741
783036,715
783037,685
783038,663
783039,638
783040,613
783041,589
783042,564
783043,551
783044,580
783045,564
783046,532
783047,508
783048,471
783049,447
783050,435
783051,427
783052,423
783053,414
783054,340
783055,341
783056,368
783057,378
783058,398
783059,404
783060,471
783061,509
783062,554
783063,623
783064,750
783065,1042
783066,1241
783067,1313
783068,1241
783069,1149
783070,986
783071,859
783072,740
783073,609
783074,448
783075,161
783076,23
783077,14
783078,79
783079,150
783080,249
783081,318
783082,376
783083,444
783084,540
783085,754
783086,903
783087,953
783088,916
783089,856
783090,742
783091,660
783092,581
783093,497
783094,380
783095,189
783096,83
783097,68
783098,126
783099,177
783100,259
783101,316
783102,357
783103,414
783104,484
783105,647
783106,753
783107,790
783108,765
783109,719
783110,645
783111,587
783112,529
783113,462
783114,379
783115,233
783116,145
783117,128
783118,166
783119,211
783120,280
783121,319
783122,357
783123,404
783124,470
783125,601
783126,685
783127,719
783128,696
783129,663
783130,598
783131,545
783132,499
783183,611
783184,609
783185,681
783186,718
783187,730
783188,704
783189,672
783190,621
783191,577
783192,539
783193,495
783194,435
783195,342
783196,282
783197,261
783198,280
783199,295
783200,332
783201,354
783202,379
783203,410
783204,450
783205,530
783206,580
783207,601
783208,586
783209,562
783210,519
783211,494
783212,459
783213,427
783214,379
783215,304
783216,257
783217,247
783218,266
783219,286
783220,320
783221,345
783222,375
783223,400
783224,437
783225,515
783226,563
783227,580
783228,565
783229,541
783230,508
783231,475
783232,451
783233,423
783234,378
783235,304
783236,268
783237,256
783238,272
783239,294
783240,329
783241,351
783242,376
783243,401
783244,437
783245,508
783246,553
783247,568
783248,557
783249,534
783250,505
783251,473
783252,449
783253,424
783254,379
783255,309
783256,273
783257,260
783258,282
783259,296
783260,332
783261,354
783262,376
783263,402
783264,438
783265,508
783266,551
783267,567
783268,554
783269,533
783270,505
783271,473
783272,449
783273,423
783274,379
783275,308
783276,272
783277,282
783278,271
783279,295
783280,328
783281,353
783282,376
783284,496
783285,507
783286,551
783287,567
783288,554
783289,534
783290,505
783291,479
783292,456
783293,424
783294,378
783295,307
783296,271
783297,259
783298,273
783299,295
783300,331
783301,354
783302,377
783303,402
783304,447
783305,518
783306,562
783307,580
783308,565
783309,543
783310,507
783311,481
783312,457
783313,432
783314,379
783315,306
783316,269
783317,250
783318,273
783319,295
783320,331
783321,353
783322,378
783323,404
783324,449
783325,521
783326,573
783327,588
783328,575
783329,551
783330,517
783331,483
783332,459
783333,428
783334,379
783335,286
783336,268
783337,249
783338,271
783339,295
783340,332
783341,357
783342,379
783343,411
783344,451
783345,532
783346,578
783347,598
783348,578
783349,554
783350,519
783351,486
783352,460
783353,428
783354,378
783355,303
783356,259
783357,248
783358,269
783359,295
783360,329
783361,353
783362,377
783363,404
783364,456
783365,532
783366,580
783367,601
783368,586
783369,557
783370,520
783371,494
783372,461
783373,427
783374,378
783375,295
783376,256
783377,244
783378,261
783379,295
783380,322
783381,353
783382,377
783383,405
783385,590
783386,581
783387,600
783388,582
783389,557
783390,520
783391,494
783392,459
783393,426
783394,375
783395,293
783396,248
783397,238
783398,259
783399,285
783400,322
783401,351
783402,378
783403,410
783404,459
783405,535
783406,587
783407,603
783408,589
783409,562
783410,520
783411,494
783412,460
783413,432
783414,369
783415,293
783416,249
783417,237
783418,259
783419,285
783420,321
783421,351
783422,377
783423,404
783424,459
783425,540
783426,587
783427,602
783428,587
783429,562
783430,518
783431,493
783432,461
783433,431
783434,374
783435,293
783436,245
783437,244
783438,260
783439,293
783440,329
783441,353
783442,379
