1,2,3
769516,758
769517,710
769518,675
769519,638
769520,613
769521,590
769522,566
769523,532
769524,511
769525,500
769526,498
769527,495
769528,486
769529,484
769530,475
769531,473
769532,469
769533,482
769534,476
769535,472
769536,460
769537,449
769538,447
769539,441
769540,447
769541,440
769542,439
769543,426
769544,425
769545,427
769546,436
769547,447
769548,449
769549,449
769550,448
769551,448
769552,449
769553,460
769554,462
769555,462
769556,449
769557,439
769558,438
769559,435
769560,437
769561,436
769562,438
769563,425
769564,425
769565,426
769566,435
769567,441
769568,449
769569,449
769570,449
769571,449
769572,449
769573,462
769574,461
769575,460
769576,450
769577,438
769578,437
769579,436
769580,437
769581,438
769582,438
769583,425
769584,426
769585,426
769586,436
769587,441
769588,449
769589,449
769590,449
769591,449
769592,449
769593,463
769594,462
769595,460
769596,449
769597,439
769598,438
769599,435
769600,437
769601,438
769602,436
769603,423
769604,424
769605,426
769606,436
769607,441
769608,447
769609,449
769610,449
769611,449
769612,447
769613,463
769614,463
769615,463
769616,452
769617,437
769618,452
769619,429
769620,436
769621,429
769622,429
769623,414
769624,416
769625,424
769626,429
769627,447
769628,449
769629,449
769630,449
769631,449
769632,449
769633,474
769634,472
769635,471
769636,459
769637,438
769638,435
769639,429
769640,429
769641,436
769642,435
769643,390
769644,392
769645,403
769646,417
769647,427
769648,413
769649,448
769650,473
769651,506
769652,535
769653,582
769654,743
769655,929
769656,1014
769657,1025
769658,979
769659,894
769660,805
769661,720
769662,637
769663,545
769664,357
769665,189
769666,153
769667,188
769668,240
769669,320
769670,378
769671,427
769672,473
769673,522
769674,677
769675,850
769676,931
769677,941
769678,897
769679,813
769680,731
769681,652
769682,579
769683,498
769684,331
769685,188
769686,163
769687,199
769688,249
769689,322
769690,377
769691,424
769692,461
769693,508
769694,638
769695,780
769696,846
769697,847
769698,806
769699,732
769700,663
769701,594
769702,534
769703,471
769704,332
769705,214
769706,198
769707,227
769708,292
769709,332
769710,378
769711,416
769712,452
769713,489
769714,603
769715,718
769717,778
769718,732
769719,672
769720,615
769721,559
769722,509
769723,460
769724,342
769725,248
769726,226
769727,250
769728,287
769729,344
769730,380
769731,416
769732,450
769733,482
769734,581
769735,685
769736,724
769737,729
769738,696
769739,640
769740,592
769741,544
769742,500
769743,452
769744,352
769745,262
769746,245
769747,270
769748,299
769749,352
769750,381
769751,416
769752,449
769753,484
769754,567
769755,659
769756,695
769757,695
769758,664
769759,614
769760,568
769761,530
769762,488
769763,449
769764,357
769765,284
769766,262
769767,282
769768,309
769769,356
769770,391
769771,416
769772,449
769773,474
769774,554
769775,635
769776,664
769777,664
769778,637
769779,591
769780,553
769781,511
769782,481
769783,447
769784,366
769785,295
769786,283
769787,295
769788,322
769789,365
769790,393
769791,422
769792,441
769793,470
769794,542
769795,612
769796,638
769797,636
769798,613
769799,570
769800,535
769801,507
769802,474
769803,440
769804,369
769805,307
769806,294
769807,307
769808,331
769809,367
769810,393
769811,416
769812,440
769813,463
769814,532
769815,592
769816,619
769818,600
769819,554
769820,522
769821,497
769822,464
769823,439
769824,376
769825,319
769826,305
769827,319
769828,341
769829,370
769830,403
769831,423
769832,440
769833,463
769834,521
769835,579
769836,602
769837,600
769838,579
769839,544
769840,511
769841,486
769842,463
769843,438
769844,379
769845,331
769846,319
769847,329
769848,344
769849,379
769850,403
769851,424
769852,439
769853,460
769854,511
769855,566
769856,583
769857,581
769858,559
769859,532
769860,507
769861,481
769862,460
769863,438
769864,380
769865,340
769866,330
769867,340
769868,356
769869,390
769870,405
769871,424
769872,439
769873,458
769874,507
769875,551
769876,565
769877,558
769878,544
769879,518
769880,496
769881,474
769882,459
769883,435
769884,391
769885,352
769886,341
769887,352
769888,368
769889,392
769890,413
769891,426
769892,440
