1,2,3,4,5,6,7,8,9,10
780015,773
780016,670
780017,522
780018,140
780019,0
780020,0
780021,43
780022,116
780023,252
780024,326
780025,407
780026,488
780027,586
780028,947
780029,1274
780030,1423
780031,1411
780032,1343
780033,1184
780034,1057
780035,923
780036,775
780037,615
780038,197
780039,0
780040,0
780041,33
780042,111
780043,245
780044,326
780045,408
780046,499
780047,601
780048,990
780049,1336
780050,1484
780051,1460
780052,1389
780053,1211
780054,1082
780055,946
780056,795
780057,625
780058,183
780059,0
780060,0
780061,33
780062,111
780063,254
780064,337
780065,419
780066,518
780067,624
780068,1027
780069,1378
780070,1523
780071,1471
780072,1390
780073,1208
780074,1073
780075,935
780076,782
780077,609
780078,162
780079,0
780080,0
780081,34
780082,113
780083,257
780084,345
780085,428
780086,529
780087,636
780088,1046
780089,1389
780090,1538
780091,1493
780092,1410
780093,1230
780094,1093
780095,957
780096,801
780097,623
780098,197
780099,0
780100,0
780101,41
780102,115
780103,258
780104,346
780105,430
780106,530
780107,635
780108,1016
780109,1330
780110,1460
780111,1426
780112,1352
780113,1188
780114,1061
780115,914
780116,795
780117,638
780118,264
780119,19
780120,0
780121,69
780122,148
780123,277
780124,357
780125,428
780126,511
780127,601
780128,897
780129,1126
780130,1221
780131,1206
780132,1149
780133,1016
780134,920
780135,821
780136,715
780137,599
780138,326
780139,150
780140,102
780141,149
780142,200
780143,298
780144,357
780145,415
780146,472
780147,535
780148,737
780149,888
780150,954
780151,934
780152,890
780153,800
780154,727
780155,659
780156,581
780157,499
780158,310
780159,185
780160,149
780161,184
780162,230
780163,300
780164,345
780165,392
780166,438
780167,489
780168,645
780169,760
780170,800
780171,795
780172,754
780173,685
780174,633
780175,579
780176,518
780177,452
780178,299
780179,206
780180,174
780181,207
780182,242
780183,302
780184,346
780185,382
780186,420
780187,471
780188,600
780189,696
780190,738
780191,718
780192,693
780193,635
780194,581
780195,535
780196,484
780197,430
780198,299
780199,218
780200,195
780201,219
780202,253
780203,310
780204,346
780205,374
780206,437
780207,453
780208,570
780209,658
780210,693
780211,680
780212,649
780213,599
780214,557
780216,453
780217,408
780218,300
780219,231
780220,209
780221,235
780222,265
780223,316
780224,349
780225,382
780226,416
780227,451
780228,558
780229,638
780230,670
780231,658
780232,629
780233,579
780234,536
780235,502
780236,461
780237,415
780238,301
780239,241
780240,220
780241,243
780242,276
780243,322
780244,349
780245,381
780246,415
780247,452
780248,553
780249,625
780250,656
780251,638
780252,614
780253,566
780254,532
780255,497
780256,453
780257,408
780258,302
780259,241
780260,219
780261,243
780262,275
780263,314
780264,357
780265,371
780266,407
780267,453
780268,544
780269,613
780270,645
780271,628
780272,605
780273,558
780274,523
780275,488
780276,451
780277,406
780278,299
780279,235
780280,217
780281,241
780282,266
780283,313
780284,344
780285,372
780286,406
780287,444
780288,545
780289,623
780290,649
780291,636
780292,613
780293,565
780294,523
780295,490
780296,451
780297,405
780298,298
780299,233
780300,211
780301,241
780302,269
780303,315
780304,346
780305,379
780306,410
780307,452
780308,558
780309,634
780310,661
780311,648
780312,623
780313,570
780314,534
780315,498
780317,339
780318,289
780319,219
780320,207
780321,231
780322,256
780323,310
780324,339
780325,371
780326,407
780327,451
780328,559
780329,636
780330,670
780331,651
780332,628
780333,579
780334,535
780335,498
780336,453
