1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
747180,1539
747181,1520
747182,1519
747183,1530
747184,1531
747185,1530
747186,1530
747187,1530
747188,1531
747189,1531
747190,1536
747191,1552
747192,1548
747193,1530
747194,1519
747195,1526
747196,1531
747197,1539
747198,1542
747199,1540
747200,1539
747201,1526
747202,1516
747203,1526
747204,1539
747205,1540
747206,1539
747207,1539
747208,1539
747209,1539
747210,1540
747211,1561
747212,1561
747213,1555
747214,1550
747215,1552
747216,1550
747217,1560
747218,1566
747219,1572
747220,1564
747221,1548
747222,1540
747223,1552
747224,1559
747225,1553
747226,1552
747227,1548
747228,1542
747229,1552
747230,1554
747231,1563
747232,1559
747233,1548
747234,1530
747235,1539
747236,1530
747237,1539
747238,1554
747239,1554
747240,1553
747241,1539
747242,1540
747243,1553
747244,1561
747245,1563
747246,1563
747247,1559
747248,1554
747249,1560
747250,1562
747251,1574
747252,1571
747253,1559
747254,1548
747255,1548
747256,1552
747257,1562
747258,1566
747259,1571
747260,1564
747261,1554
747262,1554
747263,1560
747264,1563
747265,1563
747266,1554
747267,1549
747268,1553
747269,1552
747270,1552
747271,1549
747272,1550
747273,1539
747274,1526
747275,1530
747276,1541
747277,1552
747278,1561
747279,1555
747317,1560
747318,1574
747319,1572
747320,1573
747321,1517
747322,1531
747323,1563
747324,1561
747325,1562
747326,1560
747327,1530
747328,1530
747329,1517
747330,1531
747331,1548
747332,1539
747333,1530
747334,1507
747335,1517
747336,1516
747337,1530
747338,1526
747339,1530
747340,1531
747341,1507
747342,1521
747343,1527
747344,1539
747345,1538
747346,1524
747347,1530
747348,1519
747349,1528
747350,1528
747351,1540
747352,1540
747353,1520
747354,1528
747355,1516
747356,1518
747357,1528
747358,1526
747359,1539
747360,1524
747361,1519
747362,1515
747363,1520
747364,1531
747365,1519
747366,1530
747367,1516
747368,1518
747369,1518
747370,1515
747371,1531
747372,1530
747373,1508
747374,1508
747375,1503
747376,1503
747377,1519
747378,1526
747379,1530
747380,1521
747381,1507
747382,1507
747383,1515
747384,1526
747385,1526
747386,1517
747387,1507
747388,1503
747389,1499
747390,1507
747391,1527
747392,1518
747393,1507
747394,1493
747395,1503
747396,1507
747397,1519
747398,1526
747399,1530
747400,1524
747401,1518
747402,1527
747403,1530
747404,1539
747405,1539
747406,1526
747407,1508
747408,1506
747409,1508
747410,1521
747411,1541
747412,1539
747413,1519
747414,1514
747415,1519
747416,1526
747419,1526
747420,1495
747421,1508
747422,1530
747423,1531
747424,1530
747425,1531
747426,1518
747427,1517
747428,1516
747429,1507
747430,1515
747431,1530
