1,2,3,4,5,6,7
784335,918
784336,853
784337,799
784338,741
784339,702
784340,670
784341,636
784342,611
784343,575
784344,534
784345,519
784346,510
784347,506
784348,500
784349,497
784350,483
784351,474
784352,464
784353,486
784354,501
784355,499
784356,482
784357,462
784358,435
784359,416
784360,414
784361,415
784362,408
784363,380
784364,275
784365,0
784366,0
784367,0
784368,56
784369,138
784370,256
784371,337
784372,416
784373,509
784374,671
784375,1013
784376,1261
784377,1373
784378,1333
784379,1253
784380,1103
784381,980
784382,863
784383,726
784384,533
784385,218
784386,56
784387,31
784388,113
784389,187
784390,303
784391,382
784392,453
784393,534
784394,650
784395,888
784396,1035
784397,1102
784398,1059
784399,998
784400,888
784401,806
784402,717
784403,627
784404,501
784405,302
784406,198
784407,171
784408,210
784409,256
784410,332
784411,380
784412,425
784413,473
784414,544
784415,693
784416,782
784417,815
784418,785
784419,741
784420,679
784421,624
784422,569
784423,517
784424,438
784425,312
784426,244
784427,229
784428,254
784429,289
784430,337
784431,371
784432,406
784433,440
784434,496
784485,622
784486,579
784487,530
784488,508
784489,509
784490,496
784491,496
784492,498
784493,501
784494,518
784495,565
784496,588
784497,591
784498,579
784499,555
784500,528
784501,500
784502,481
784503,453
784504,417
784505,368
784506,334
784507,324
784508,333
784509,345
784510,369
784511,384
784512,403
784513,417
784514,449
784515,498
784516,521
784517,534
784518,521
784519,508
784520,483
784521,464
784522,449
784523,429
784524,404
784525,349
784526,326
784527,320
784528,326
784529,343
784530,368
784531,381
784532,396
784533,416
784534,441
784535,488
784536,518
784537,529
784538,518
784539,507
784540,482
784541,463
784542,444
784543,428
784544,402
784545,347
784546,325
784547,316
784548,332
784549,345
784550,368
784551,382
784552,396
784553,416
784554,448
784555,489
784556,519
784557,530
784558,520
784559,506
784560,483
784561,464
784562,449
784563,429
784564,403
784565,348
784566,325
784567,320
784568,327
784569,345
784570,361
784571,382
784572,403
784573,416
784574,449
784575,495
784576,518
784577,529
784578,518
784579,500
784580,481
784581,461
784582,441
784583,427
784584,394
784587,339
784588,333
784589,348
784590,369
784591,382
784592,404
784593,416
784594,449
784595,489
784596,520
784597,530
784598,518
784599,501
784600,477
784601,463
784602,449
784603,428
784604,403
784605,347
784606,324
784607,322
784608,333
784609,344
784610,368
784611,381
784612,403
784613,416
784614,441
784615,489
784616,519
784617,528
784618,518
784619,500
784620,477
784621,460
784622,449
784623,428
